"id_film";"url";"titre";"date_sortie";"duree";"genre";"nationalite";"type_film";"reprise";"couleur";"recompenses";"note_presse";"note_spectateurs"
"247645";"http://www.allocine.fr/film/fichefilm_gen_cfilm=247645.html";"La Pièce - Les derniers seront les premiers";"2016-10-12";"88";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;NA;"2,8"
"243439";"http://www.allocine.fr/film/fichefilm_gen_cfilm=243439.html";"Sonita";"2016-10-12";"91";"Documentaire";"allemand";"Long-métrage";FALSE;"Couleur";NA;"3,5";"4,0"
"118831";"http://www.allocine.fr/film/fichefilm_gen_cfilm=118831.html";"Du soleil dans les yeux";"2016-10-12";NA;"Drame";"italien";"Long-métrage";TRUE;"N&B";NA;NA;"3,2"
"248935";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248935.html";"L'Homme flottant";"2016-10-12";"44";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"243816";"http://www.allocine.fr/film/fichefilm_gen_cfilm=243816.html";"La Peau sur les maux";"2016-10-12";"95";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"248354";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248354.html";"Fin de jour";"2016-10-12";"80";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"1,3";"3,3"
"250271";"http://www.allocine.fr/film/fichefilm_gen_cfilm=250271.html";"La Fabuleuse histoire de Célestine";"2016-10-12";"95";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"250715";"http://www.allocine.fr/film/fichefilm_gen_cfilm=250715.html";"La Jeune fille à la perle";"2016-10-14";NA;"Documentaire";"britannique";"Long-métrage";TRUE;"Couleur";NA;NA;NA
"250716";"http://www.allocine.fr/film/fichefilm_gen_cfilm=250716.html";"Vincent Van Gogh. Une nouvelle façon de voir";"2016-10-14";NA;"Documentaire";"britannique";"Long-métrage";TRUE;"Couleur";NA;NA;NA
"250714";"http://www.allocine.fr/film/fichefilm_gen_cfilm=250714.html";"Rembrandt";"2016-10-14";NA;"Documentaire";"britannique";"Long-métrage";TRUE;"Couleur";NA;NA;NA
"238133";"http://www.allocine.fr/film/fichefilm_gen_cfilm=238133.html";"Les Impressionnistes";"2016-10-14";NA;"Documentaire";"britannique";"Long-métrage";TRUE;"Couleur";NA;NA;NA
"232808";"http://www.allocine.fr/film/fichefilm_gen_cfilm=232808.html";"Matisse";"2016-10-14";NA;"Documentaire";"britannique";"Long-métrage";TRUE;NA;NA;NA;NA
"238953";"http://www.allocine.fr/film/fichefilm_gen_cfilm=238953.html";"Brice 3";"2016-10-19";"95";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,6";"1,7"
"221615";"http://www.allocine.fr/film/fichefilm_gen_cfilm=221615.html";"Mal de Pierres";"2016-10-19";"121";"Drame";"français";"Long-métrage";FALSE;"Couleur";"13 nominations";"3,5";"3,6"
"236415";"http://www.allocine.fr/film/fichefilm_gen_cfilm=236415.html";"Ma Vie De Courgette";"2016-10-19";"66";"Animation";"suisse";"Long-métrage";FALSE;"Couleur";"11 prix et 15 nominations";"4,4";"4,4"
"244756";"http://www.allocine.fr/film/fichefilm_gen_cfilm=244756.html";"Apnée";"2016-10-19";"89";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 3 nominations";"3,3";"3,4"
"238";"http://www.allocine.fr/film/fichefilm_gen_cfilm=238.html";"La Mélodie du bonheur";"2016-10-16";"174";"Autres";"britannique";"Long-métrage";TRUE;"Couleur";"2 prix et 2 nominations";"2,0";"3,9"
"246811";"http://www.allocine.fr/film/fichefilm_gen_cfilm=246811.html";"Willy 1er";"2016-10-19";"82";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"2 prix et 2 nominations";"3,3";"3,9"
"7309";"http://www.allocine.fr/film/fichefilm_gen_cfilm=7309.html";"Indochine";"2016-10-15";"160";"Drame";"français";"Long-métrage";TRUE;"Couleur";"7 prix et 10 nominations";NA;"3,2"
"246689";"http://www.allocine.fr/film/fichefilm_gen_cfilm=246689.html";"Olli Mäki";"2016-10-19";"93";"Autres";"finlandais";"Long-métrage";FALSE;"N&B";"4 prix et 6 nominations";"3,5";"3,5"
"248079";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248079.html";"La Chouette entre veille et sommeil";"2016-10-19";"40";"Animation";"français";"Long-métrage";FALSE;"Couleur";NA;"3,6";"3,4"
"606";"http://www.allocine.fr/film/fichefilm_gen_cfilm=606.html";"Les Visiteurs du soir";"2016-10-05";"110";"Fantastique";"français";"Long-métrage";TRUE;"N&B";"1 nomination";"2,0";"3,5"
"1655";"http://www.allocine.fr/film/fichefilm_gen_cfilm=1655.html";"Mouchette";"2016-10-22";"81";"Drame";"français";"Long-métrage";TRUE;"N&B";NA;NA;"4,0"
"247874";"http://www.allocine.fr/film/fichefilm_gen_cfilm=247874.html";"Nouveau Monde";"2016-10-19";"52";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;"3,4"
"244639";"http://www.allocine.fr/film/fichefilm_gen_cfilm=244639.html";"Homo sapiens";"2016-10-19";"94";"Documentaire";"autrichien";"Long-métrage";FALSE;"Couleur";NA;"3,1";"3,3"
"248438";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248438.html";"Manuel de libération";"2016-10-19";"80";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,6";"3,3"
"244062";"http://www.allocine.fr/film/fichefilm_gen_cfilm=244062.html";"Tamara";"2016-10-26";"100";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,2";"3,9"
"241697";"http://www.allocine.fr/film/fichefilm_gen_cfilm=241697.html";"Moi, Daniel Blake";"2016-10-26";"101";"Drame";"britannique";"Long-métrage";FALSE;"Couleur";"5 prix et 12 nominations";"3,9";"4,3"
"227018";"http://www.allocine.fr/film/fichefilm_gen_cfilm=227018.html";"Sing Street";"2016-10-26";"106";"Comédie dramatique";"irlandais";"Long-métrage";FALSE;"Couleur";"7 nominations";"3,7";"4,2"
"246350";"http://www.allocine.fr/film/fichefilm_gen_cfilm=246350.html";"Le Mystère Jérôme Bosch";"2016-10-26";"86";"Documentaire";"espagnol";"Long-métrage";FALSE;"Couleur";NA;"3,4";"3,6"
"225946";"http://www.allocine.fr/film/fichefilm_gen_cfilm=225946.html";"L'Attrape-rêves";"2016-10-26";"93";"Drame";"espagnol";"Long-métrage";FALSE;"Couleur";"10 nominations";"2,2";"2,8"
"58033";"http://www.allocine.fr/film/fichefilm_gen_cfilm=58033.html";"Bleeder";"2016-10-26";"98";"Thriller";"danois";"Long-métrage";FALSE;"Couleur";NA;"3,5";"3,8"
"233319";"http://www.allocine.fr/film/fichefilm_gen_cfilm=233319.html";"L'Orchestre des aveugles";"2016-10-26";"112";"Romance";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";NA;"3,5"
"248475";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248475.html";"On revient de loin";"2016-10-26";"101";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,7";"3,4"
"250272";"http://www.allocine.fr/film/fichefilm_gen_cfilm=250272.html";"La Bataille De Florange";"2016-10-26";"109";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"248983";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248983.html";"Brussel-Texas";"2016-10-26";"95";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"246741";"http://www.allocine.fr/film/fichefilm_gen_cfilm=246741.html";"Therapy";"2016-10-26";NA;"Autres";"français";"Long-métrage";FALSE;NA;NA;NA;"3,2"
"240836";"http://www.allocine.fr/film/fichefilm_gen_cfilm=240836.html";"Frantz";"2016-09-07";"113";"Drame";"français";"Long-métrage";FALSE;"Couleur";"2 prix et 20 nominations";"3,7";"4,1"
"227327";"http://www.allocine.fr/film/fichefilm_gen_cfilm=227327.html";"Éternité";"2016-09-07";"115";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,1"
"230079";"http://www.allocine.fr/film/fichefilm_gen_cfilm=230079.html";"Voir du Pays";"2016-09-07";"102";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 8 nominations";"3,5";"3,2"
"245961";"http://www.allocine.fr/film/fichefilm_gen_cfilm=245961.html";"Relève : histoire d'une création";"2016-09-07";"115";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,8";"4,3"
"245828";"http://www.allocine.fr/film/fichefilm_gen_cfilm=245828.html";"Jeunesse";"2016-09-07";"83";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,1";"2,8"
"11724";"http://www.allocine.fr/film/fichefilm_gen_cfilm=11724.html";"Le Schpountz";"2016-09-15";"129";"Comédie";"français";"Long-métrage";TRUE;"N&B";"1 nomination";NA;"3,0"
"49585";"http://www.allocine.fr/film/fichefilm_gen_cfilm=49585.html";"Topaze";"2016-09-25";"135";"Comédie dramatique";"français";"Long-métrage";TRUE;"N&B";NA;NA;"3,7"
"49835";"http://www.allocine.fr/film/fichefilm_gen_cfilm=49835.html";"Naïs";"2016-09-22";"117";"Drame";"français";"Long-métrage";TRUE;"N&B";NA;NA;"3,6"
"234828";"http://www.allocine.fr/film/fichefilm_gen_cfilm=234828.html";"La nuit et l'enfant";"2016-09-07";"60";"Autres";"français";"Long-métrage";FALSE;"Couleur";NA;"3,0";"2,9"
"239116";"http://www.allocine.fr/film/fichefilm_gen_cfilm=239116.html";"Victoria";"2016-09-14";"96";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 8 nominations";"4,0";"2,9"
"230170";"http://www.allocine.fr/film/fichefilm_gen_cfilm=230170.html";"La Taularde";"2016-09-14";"100";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,3";"3,2"
"232806";"http://www.allocine.fr/film/fichefilm_gen_cfilm=232806.html";"Mr. Ove";"2016-09-14";"116";"Comédie dramatique";"suédois";"Long-métrage";FALSE;"Couleur";"2 prix et 5 nominations";"3,3";"4,1"
"236466";"http://www.allocine.fr/film/fichefilm_gen_cfilm=236466.html";"Eshtebak";"2016-09-14";"98";"Drame";"français";"Long-métrage";FALSE;"Couleur";"6 nominations";"3,3";"3,4"
"222576";"http://www.allocine.fr/film/fichefilm_gen_cfilm=222576.html";"Toril";"2016-09-14";"83";"Thriller";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,2";"3,2"
"238143";"http://www.allocine.fr/film/fichefilm_gen_cfilm=238143.html";"Le Pantin";"2016-09-14";"84";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,7";"3,2"
"232420";"http://www.allocine.fr/film/fichefilm_gen_cfilm=232420.html";"Simshar";"2016-09-14";"101";"Drame";"maltais";"Long-métrage";FALSE;"Couleur";NA;"3,4";"3,7"
"246660";"http://www.allocine.fr/film/fichefilm_gen_cfilm=246660.html";"Confusion";"2016-09-14";"70";"Thriller";"suisse";"Long-métrage";FALSE;"Couleur";NA;"1,7";"3,0"
"243781";"http://www.allocine.fr/film/fichefilm_gen_cfilm=243781.html";"Des locaux très motivés";"2016-09-14";"78";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"2,0";"4,2"
"249699";"http://www.allocine.fr/film/fichefilm_gen_cfilm=249699.html";"Jai Alai Blues";"2016-09-14";"99";"Documentaire";"espagnol";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"233662";"http://www.allocine.fr/film/fichefilm_gen_cfilm=233662.html";"Cézanne et moi";"2016-09-21";"114";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"2,4";"2,9"
"244530";"http://www.allocine.fr/film/fichefilm_gen_cfilm=244530.html";"Soy Nero";"2016-09-21";"118";"Drame";"allemand";"Long-métrage";FALSE;"Couleur";"7 nominations";"3,8";"3,3"
"245614";"http://www.allocine.fr/film/fichefilm_gen_cfilm=245614.html";"Les Nouvelles aventures de Pat et Mat";"2016-09-21";"40";"Animation";"tchèque";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"181546";"http://www.allocine.fr/film/fichefilm_gen_cfilm=181546.html";"Rock'n'roll... Of Corse!";"2016-09-21";"90";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,4";"3,7"
"226776";"http://www.allocine.fr/film/fichefilm_gen_cfilm=226776.html";"Vendanges";"2016-09-21";"79";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,2";"3,0"
"134207";"http://www.allocine.fr/film/fichefilm_gen_cfilm=134207.html";"L'Occitanienne";"2016-09-19";"90";"Drame";"français";"Long-métrage";TRUE;"Couleur";NA;"2,9";"3,2"
"248011";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248011.html";"Faeryland";"2016-09-21";"90";"Autres";"français";"Long-métrage";FALSE;"Couleur";NA;NA;"3,4"
"229845";"http://www.allocine.fr/film/fichefilm_gen_cfilm=229845.html";"Pet";"2016-09-24";"98";"Thriller";"espagnol";"Long-métrage";FALSE;"Couleur";NA;NA;"2,6"
"243329";"http://www.allocine.fr/film/fichefilm_gen_cfilm=243329.html";"Radin!";"2016-09-28";"89";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,4"
"241115";"http://www.allocine.fr/film/fichefilm_gen_cfilm=241115.html";"La Danseuse";"2016-09-28";"108";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 16 nominations";"3,4";"3,8"
"241702";"http://www.allocine.fr/film/fichefilm_gen_cfilm=241702.html";"Dogs";"2016-09-28";"104";"Drame";"roumain";"Long-métrage";FALSE;"Couleur";"2 prix et 8 nominations";"3,3";"3,0"
"248441";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248441.html";"Ivan Tsarevitch et la princesse changeante";"2016-09-28";"53";"Animation";"français";"Long-métrage";FALSE;"Couleur";NA;"3,9";"3,8"
"244222";"http://www.allocine.fr/film/fichefilm_gen_cfilm=244222.html";"Fuocoammare, par-delà Lampedusa";"2016-09-28";"114";"Documentaire";"italien";"Long-métrage";FALSE;"Couleur";"2 prix et 10 nominations";"4,0";"3,7"
"2344";"http://www.allocine.fr/film/fichefilm_gen_cfilm=2344.html";"Mauvais sang";"2016-09-26";"125";"Drame";"français";"Long-métrage";TRUE;"Couleur";"2 prix et 8 nominations";NA;"3,9"
"247587";"http://www.allocine.fr/film/fichefilm_gen_cfilm=247587.html";"Nola Circus";"2016-09-28";"85";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"1,8";"3,4"
"237488";"http://www.allocine.fr/film/fichefilm_gen_cfilm=237488.html";"L'Étoile du jour";"2016-09-28";"99";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,1";"2,4"
"248087";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248087.html";"Chouette... Un nouvel ami !";"2016-09-28";"43";"Animation";"belge";"Long-métrage";FALSE;"Couleur";NA;"3,3";"3,3"
"247838";"http://www.allocine.fr/film/fichefilm_gen_cfilm=247838.html";"Apollinaire, 13 films-poèmes";"2016-09-28";"42";"Animation";"français";"Long-métrage";FALSE;"Couleur";NA;"3,8";"3,3"
"238469";"http://www.allocine.fr/film/fichefilm_gen_cfilm=238469.html";"Anna Halprin et Rodin - Voyage vers la sensualité";"2016-09-28";"62";"Documentaire";"suisse";"Long-métrage";FALSE;"Couleur";NA;"3,0";"3,3"
"184781";"http://www.allocine.fr/film/fichefilm_gen_cfilm=184781.html";"El Sicario chambre 164";"2016-09-28";"80";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";NA;NA
"247802";"http://www.allocine.fr/film/fichefilm_gen_cfilm=247802.html";"La Déferlante";"2016-09-28";"95";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"234622";"http://www.allocine.fr/film/fichefilm_gen_cfilm=234622.html";"Ma vie de chat";"2016-08-03";"88";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,2";"2,7"
"236818";"http://www.allocine.fr/film/fichefilm_gen_cfilm=236818.html";"Sieranevada";"2016-08-03";"173";"Drame";"roumain";"Long-métrage";FALSE;"Couleur";"3 nominations";"3,7";"2,8"
"235198";"http://www.allocine.fr/film/fichefilm_gen_cfilm=235198.html";"Ma révolution";"2016-08-03";"80";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,2";"3,0"
"130483";"http://www.allocine.fr/film/fichefilm_gen_cfilm=130483.html";"Pauvres millionnaires";"2016-08-03";"95";"Comédie dramatique";"italien";"Long-métrage";FALSE;"N&B";NA;NA;"3,2"
"241159";"http://www.allocine.fr/film/fichefilm_gen_cfilm=241159.html";"C'est quoi cette famille?!";"2016-08-10";"95";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"3,2"
"236567";"http://www.allocine.fr/film/fichefilm_gen_cfilm=236567.html";"L'Économie du couple";"2016-08-10";"101";"Drame";"belge";"Long-métrage";FALSE;"Couleur";"5 nominations";"3,5";"3,2"
"236916";"http://www.allocine.fr/film/fichefilm_gen_cfilm=236916.html";"Stefan Zweig, adieu l'Europe";"2016-08-10";"106";"Autres";"allemand";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,5";"3,2"
"244605";"http://www.allocine.fr/film/fichefilm_gen_cfilm=244605.html";"Parasol";"2016-08-10";"77";"Comédie";"belge";"Long-métrage";FALSE;"Couleur";NA;"2,2";"3,4"
"228026";"http://www.allocine.fr/film/fichefilm_gen_cfilm=228026.html";"Toni Erdmann";"2016-08-17";"162";"Drame";"allemand";"Long-métrage";FALSE;"Couleur";"6 prix et 9 nominations";"4,3";"3,7"
"240698";"http://www.allocine.fr/film/fichefilm_gen_cfilm=240698.html";"Moka";"2016-08-17";"90";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix";"3,2";"3,1"
"1992";"http://www.allocine.fr/film/fichefilm_gen_cfilm=1992.html";"Talons Aiguilles";"2016-08-15";"113";"Comédie dramatique";"français";"Long-métrage";TRUE;"Couleur";"1 prix et 2 nominations";NA;"2,3"
"238670";"http://www.allocine.fr/film/fichefilm_gen_cfilm=238670.html";"Dans le noir";"2016-08-24";"81";"Autres";"britannique";"Long-métrage";FALSE;"Couleur";NA;"2,7";"3,2"
"248357";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248357.html";"Le Correspondant";"2016-08-24";"86";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;NA;"1,9"
"243226";"http://www.allocine.fr/film/fichefilm_gen_cfilm=243226.html";"Rester Vertical";"2016-08-24";"98";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 8 nominations";"3,7";"2,6"
"227910";"http://www.allocine.fr/film/fichefilm_gen_cfilm=227910.html";"Iqbal, l'enfant qui navait pas peur";"2016-08-24";"80";"Animation";"français";"Long-métrage";FALSE;"Couleur";NA;"3,8";"3,5"
"248514";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248514.html";"Elektro Mathematrix";"2016-08-24";"81";"Autres";"français";"Long-métrage";FALSE;"Couleur";NA;"3,1";"3,0"
"236974";"http://www.allocine.fr/film/fichefilm_gen_cfilm=236974.html";"Mimosas, la voie de lAtlas";"2016-08-24";"93";"Drame";"espagnol";"Long-métrage";FALSE;"Couleur";"1 prix et 4 nominations";"3,4";"2,7"
"234773";"http://www.allocine.fr/film/fichefilm_gen_cfilm=234773.html";"Exotica, Erotica, Etc.";"2016-08-24";"73";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,3";"3,4"
"197487";"http://www.allocine.fr/film/fichefilm_gen_cfilm=197487.html";"Princess";"2016-08-24";"104";"Drame";"finlandais";"Long-métrage";FALSE;"Couleur";NA;"2,3";"3,2"
"215135";"http://www.allocine.fr/film/fichefilm_gen_cfilm=215135.html";"Mechanic Résurrection";"2016-08-31";"99";"Action";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,6"
"244069";"http://www.allocine.fr/film/fichefilm_gen_cfilm=244069.html";"Divines";"2016-08-31";"105";"Drame";"français";"Long-métrage";FALSE;"Couleur";"7 prix et 11 nominations";"3,6";"4,2"
"228047";"http://www.allocine.fr/film/fichefilm_gen_cfilm=228047.html";"Blood Father";"2016-08-31";"88";"Action";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,1";"3,0"
"236312";"http://www.allocine.fr/film/fichefilm_gen_cfilm=236312.html";"Un Petit Boulot";"2016-08-31";"97";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,5";"3,7"
"238274";"http://www.allocine.fr/film/fichefilm_gen_cfilm=238274.html";"Le Fils de Jean";"2016-08-31";"98";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 13 nominations";"3,5";"4,1"
"231885";"http://www.allocine.fr/film/fichefilm_gen_cfilm=231885.html";"Nocturama";"2016-08-31";"130";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 4 nominations";"3,4";"2,7"
"187880";"http://www.allocine.fr/film/fichefilm_gen_cfilm=187880.html";"Fronteras";"2016-08-31";"96";"Drame";"espagnol";"Long-métrage";FALSE;"Couleur";"1 prix";"2,9";"3,5"
"248583";"http://www.allocine.fr/film/fichefilm_gen_cfilm=248583.html";"La Mécanique des flux";"2016-08-31";"84";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"239451";"http://www.allocine.fr/film/fichefilm_gen_cfilm=239451.html";"Olmo et la Mouette";"2016-08-31";"85";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,3";"2,8"
"239846";"http://www.allocine.fr/film/fichefilm_gen_cfilm=239846.html";"Blanka";"2016-08-31";"78";"Drame";"italien";"Long-métrage";FALSE;"Couleur";NA;"3,2";"3,3"
"247806";"http://www.allocine.fr/film/fichefilm_gen_cfilm=247806.html";"Nature morte avec des oranges";"2016-08-31";"50";"Autres";"français";"Moyen-métrage";FALSE;"Couleur";NA;NA;"3,2"
"238648";"http://www.allocine.fr/film/fichefilm_gen_cfilm=238648.html";"Irréprochable";"2016-07-06";"103";"Thriller";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,7";"3,3"
"226990";"http://www.allocine.fr/film/fichefilm_gen_cfilm=226990.html";"L Aigle et lEnfant";"2016-07-06";"97";"Autres";"autrichien";"Long-métrage";FALSE;"Couleur";NA;"2,9";"3,8"
